index,sentences,sentences_labels,Subject,Object,relations,labels,filename,relations_id,cleaned_text,Combinations
799.0,"The drawn-out sequester had undermined workers’ confidence in the Civil Service system and signaled that their traditional protections were at risk in a financial crisis, even under a relatively liberal president, said Paul Light, a professor of public service at [E2]N.Y.U.[/E2] [E1]Mr. Trump[/E1] then increased that uncertainty by forcing a 35-day government shutdown that ended in January 2019.","The drawn-out sequester had undermined workers’ confidence in the Civil Service system and signaled that their traditional protections were at risk in a financial crisis, even under a relatively liberal president, said Paul Light, a professor of public service at [ORG]N.Y.U.[/ORG[PERSON]] Mr. Tru[/PERSON]mp then increased that uncertainty by forcing a 35-day government shutdown that ended in January 2019.",Mr. Trump,N.Y.U.,noRelation,"['PERSON', 'ORG']",article_151_trump_effect.txt,3.0,"The drawn-out sequester had undermined workers’ confidence in the Civil Service system and signaled that their traditional protections were at risk in a financial crisis, even under a relatively liberal president, said Paul Light, a professor of public service at [E2]N Y U [/E2] [E1]Mr  Trump[/E1] then increased that uncertainty by forcing a 35-day government shutdown that ended in January 2019.","While the pandemic has challenged our ability to hear and connect, this realization is empowering consumers to act and seek treatment for their hearing loss,"" said [E1]Patricia Trautwein[/E1], MA, AuD, Vice President, Product Management & Marketing, [E2]Cochlear Americas[/E2]."
800.0,"“The whole idea is to really be scrupulous about keeping politics out of the federal work force,” said [E1]Jacqueline Simon[/E1], the policy director for [E2]the American Federation of Government Employees[/E2].","“The whole idea is to really be scrupulous about keeping politics out of the federal work force,” said [PERSON]Jacqueline Simon[/PERSON], the policy director for [ORG]the American Federation of Government Employees[/ORG].",Jacqueline Simon,the American Federation of Government Employees,managerOf,"['PERSON', 'ORG']",article_151_trump_effect.txt,0.0,"“The whole idea is to really be scrupulous about keeping politics out of the federal work force,” said [E1]Jacqueline Simon[/E1], the policy director for [E2]the American Federation of Government Employees[/E2].","While the pandemic has challenged our ability to hear and connect, this realization is empowering consumers to act and seek treatment for their hearing loss,"" said [E2]Cochlear Americas[/E2] employed [E1]Patricia Trautwein[/E1]."
801.0,"“They did not just focus on greenhouse gas regulations, which we had assumed when he was first inaugurated,” said [E1]Betsy Southerland[/E1], who was the director of science and technology in the [E2]E.P.A. Office[/E2] of Water when she retired in 2017.","“They did not just focus on greenhouse gas regulations, which we had assumed when he was first inaugurated,” said [PERSON]Betsy Southerland[/PERSON], who was the director of science and technology in the [ORG]E.P.A. Office[/ORG] of Water when she retired in 2017.",Betsy Southerland,E.P.A. Office,managerOf,"['PERSON', 'ORG']",article_151_trump_effect.txt,0.0,"“They did not just focus on greenhouse gas regulations, which we had assumed when he was first inaugurated,” said [E1]Betsy Southerland[/E1], who was the director of science and technology in the [E2]E P A  Office[/E2] of Water when she retired in 2017.","“SaaS applications such as SuccessFactors can introduce new risk into the business-critical application environment if security parameters are not continuously assessed to maintain a strong security posture,” said [E1]Marty Ray[/E1], Chief Information Security Officer at [E2]Fossil Group[/E2]."
802.0,"The Partnership for Public Service compiles rankings of the best places to work in government using the surveys, and the results show many workers reported more satisfaction near the end of the [E1]Trump[/E1] administration than they did during the sequestration era of downsizing and hiring freezes, particularly at the [E2]Homeland Security and Health and Human Services departments[/E2].","The Partnership for Public Service compiles rankings of the best places to work in government using the surveys, and the results show many workers reported more satisfaction near the end of the [PERSON]Trump[/PERSON] administration than they did during the sequestration era of downsizing and hiring freezes, particularly at the [ORG]Homeland Security and Health and Human Services departments[/ORG].",Trump,Homeland Security and Health and Human Services departments,noRelation,"['PERSON', 'ORG']",article_151_trump_effect.txt,3.0,"The Partnership for Public Service compiles rankings of the best places to work in government using the surveys, and the results show many workers reported more satisfaction near the end of the [E1]Trump[/E1] administration than they did during the sequestration era of downsizing and hiring freezes, particularly at the [E2]Homeland Security and Health and Human Services departments[/E2].","“SaaS applications such as SuccessFactors can introduce new risk into the business-critical application environment if security parameters are not continuously assessed to maintain a strong security posture,” said [E2]Fossil Group[/E2] employed [E1]Marty Ray[/E1]."
803.0,"The initial category focused on the children of key workers, and was followed by junior [E1]LFC Members[/E1], children within the local [E2]Liverpool[/E2] community, and finally young fans around the world.","The initial category focused on the children of key workers, and was followed by junior [ORG]LFC Members[/ORG], children within the local [GPE]Liverpool[/GPE] community, and finally young fans around the world.",LFC Members,Liverpool,locatedAt,"['ORG', 'GPE']",article_109_mighty_red_rewards.txt,1.0,"The initial category focused on the children of key workers, and was followed by junior [E1]LFC Members[/E1], children within the local [E2]Liverpool[/E2] community, and finally young fans around the world.","[E1]Alisdair Seenan[/E1], HR director at [E2]Edenred[/E2] UK, said: “The coming weeks are a critical period for employers who want to ensure their people and their organisations are in the best place to thrive as we emerge from lockdown."
804.0,"Tech giant [E1]Google[/E1] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's [E2]U.S.[/E2] facility footprint, adding at least 10,000 jobs across a host of cities, among them Atlanta, Washington, D.C., Chicago, and New York.","Tech giant [ORG]Google[/ORG] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's [GPE]U.S.[/GPE] facility footprint, adding at least 10,000 jobs across a host of cities, among them Atlanta, Washington, D.C., Chicago, and New York.",Google,U.S.,locatedAt,"['ORG', 'GPE']",article_29_google_will_spend.txt,1.0,"Tech giant [E1]Google[/E1] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's [E2]U S [/E2] facility footprint, adding at least 10,000 jobs across a host of cities, among them Atlanta, Washington, D C , Chicago, and New York.","[E2]Edenred[/E2] manager [E1]Alisdair Seenan[/E1] UK, said: “The coming weeks are a critical period for employers who want to ensure their people and their organisations are in the best place to thrive as we emerge from lockdown."
805.0,"Tech giant [E1]Google[/E1] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's U.S. facility footprint, adding at least 10,000 jobs across a host of cities, among them [E2]Atlanta[/E2], Washington, D.C., Chicago, and New York.","Tech giant [ORG]Google[/ORG] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's U.S. facility footprint, adding at least 10,000 jobs across a host of cities, among them [GPE]Atlanta[/GPE], Washington, D.C., Chicago, and New York.",Google,Atlanta,locatedAt,"['ORG', 'GPE']",article_29_google_will_spend.txt,1.0,"Tech giant [E1]Google[/E1] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's U S  facility footprint, adding at least 10,000 jobs across a host of cities, among them [E2]Atlanta[/E2], Washington, D C , Chicago, and New York.","managerOf [E2]Edenred[/E2][E1]Alisdair Seenan[/E1] UK, said: “The coming weeks are a critical period for employers who want to ensure their people and their organisations are in the best place to thrive as we emerge from lockdown."
806.0,"Tech giant [E1]Google[/E1] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's U.S. facility footprint, adding at least 10,000 jobs across a host of cities, among them Atlanta, Washington, [E2]D.C.[/E2], Chicago, and New York.","Tech giant [ORG]Google[/ORG] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's U.S. facility footprint, adding at least 10,000 jobs across a host of cities, among them Atlanta, Washington, [GPE]D.C.[/GPE], Chicago, and New York.",Google,D.C.,locatedAt,"['ORG', 'GPE']",article_29_google_will_spend.txt,1.0,"Tech giant [E1]Google[/E1] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's U S  facility footprint, adding at least 10,000 jobs across a host of cities, among them Atlanta, Washington, [E2]D C [/E2], Chicago, and New York.","Alisdair Seenan, HR director at [E1]Edenred[/E1] [E2]UK[/E2], said: “The coming weeks are a critical period for employers who want to ensure their people and their organisations are in the best place to thrive as we emerge from lockdown."
807.0,"Tech giant [E1]Google[/E1] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's U.S. facility footprint, adding at least 10,000 jobs across a host of cities, among them Atlanta, Washington, D.C., Chicago, and [E2]New York[/E2].","Tech giant [ORG]Google[/ORG] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's U.S. facility footprint, adding at least 10,000 jobs across a host of cities, among them Atlanta, Washington, D.C., Chicago, and [GPE]New York[/GPE].",Google,New York,locatedAt,"['ORG', 'GPE']",article_29_google_will_spend.txt,1.0,"Tech giant [E1]Google[/E1] (GOOG, GOOGL) on Thursday announced Google will spend $7 billion this year on an expansion of Google's U S  facility footprint, adding at least 10,000 jobs across a host of cities, among them Atlanta, Washington, D C , Chicago, and [E2]New York[/E2].","Alisdair Seenan, HR director at [E2]UK[/E2] located [E1]Edenred[/E1], said: “The coming weeks are a critical period for employers who want to ensure their people and their organisations are in the best place to thrive as we emerge from lockdown."
808.0,"Tech giant Google (GOOG, GOOGL) on Thursday announced [E1]Google[/E1] will spend $7 billion this year on an expansion of Google's U.S. facility footprint, adding at least 10,000 jobs across a host of cities, among them [E2]Atlanta[/E2], Washington, D.C., Chicago, and New York.","Tech giant Google (GOOG, GOOGL) on Thursday announced [ORG]Google[/ORG] will spend $7 billion this year on an expansion of Google's U.S. facility footprint, adding at least 10,000 jobs across a host of cities, among them [GPE]Atlanta[/GPE], Washington, D.C., Chicago, and New York.",Google,Atlanta,locatedAt,"['ORG', 'GPE']",article_29_google_will_spend.txt,1.0,"Tech giant Google (GOOG, GOOGL) on Thursday announced [E1]Google[/E1] will spend $7 billion this year on an expansion of Google's U S  facility footprint, adding at least 10,000 jobs across a host of cities, among them [E2]Atlanta[/E2], Washington, D C , Chicago, and New York.","[E1]Nikki Thorpe[/E1], director of people and culture at workforce management platform [E2]Planday[/E2] said: “During the pandemic it has become increasingly difficult to offer the usual support services to staff, but it is crucial that businesses adapt the way they support their team, especially as lockdowns continue for the foreseeable period."
